Lammps data file generated by lammps_gen_graphite_airebo
# Graphite 3x5x2 Unit cells, with ab stacking.  a_param = 2.4175 , c_param = 3.358
240 atoms

1 atom types # C

0.0 12.561698481893282 xlo xhi
0.0 12.0875 ylo yhi
0.0 13.432 zlo zhi

Masses

1 12.011

Atoms # atomic

1  1  0.0  0.0  0.0
2  1  2.791488551531841  0.0  0.0
3  1  0.6978721378829601  1.20875  0.0
4  1  2.0936164136488804  1.20875  0.0
5  1  0.0  0.0  3.358
6  1  1.3957442757659204  0.0  3.358
7  1  2.0936164136488804  1.20875  3.358
8  1  3.489360689414801  1.20875  3.358
9  1  0.0  0.0  6.716
10  1  2.791488551531841  0.0  6.716
11  1  0.6978721378829601  1.20875  6.716
12  1  2.0936164136488804  1.20875  6.716
13  1  0.0  0.0  10.074
14  1  1.3957442757659204  0.0  10.074
15  1  2.0936164136488804  1.20875  10.074
16  1  3.489360689414801  1.20875  10.074
17  1  0.0  2.4175  0.0
18  1  2.791488551531841  2.4175  0.0
19  1  0.6978721378829601  3.6262499999999998  0.0
20  1  2.0936164136488804  3.6262499999999998  0.0
21  1  0.0  2.4175  3.358
22  1  1.3957442757659204  2.4175  3.358
23  1  2.0936164136488804  3.6262499999999998  3.358
24  1  3.489360689414801  3.6262499999999998  3.358
25  1  0.0  2.4175  6.716
26  1  2.791488551531841  2.4175  6.716
27  1  0.6978721378829601  3.6262499999999998  6.716
28  1  2.0936164136488804  3.6262499999999998  6.716
29  1  0.0  2.4175  10.074
30  1  1.3957442757659204  2.4175  10.074
31  1  2.0936164136488804  3.6262499999999998  10.074
32  1  3.489360689414801  3.6262499999999998  10.074
33  1  0.0  4.835  0.0
34  1  2.791488551531841  4.835  0.0
35  1  0.6978721378829601  6.04375  0.0
36  1  2.0936164136488804  6.04375  0.0
37  1  0.0  4.835  3.358
38  1  1.3957442757659204  4.835  3.358
39  1  2.0936164136488804  6.04375  3.358
40  1  3.489360689414801  6.04375  3.358
41  1  0.0  4.835  6.716
42  1  2.791488551531841  4.835  6.716
43  1  0.6978721378829601  6.04375  6.716
44  1  2.0936164136488804  6.04375  6.716
45  1  0.0  4.835  10.074
46  1  1.3957442757659204  4.835  10.074
47  1  2.0936164136488804  6.04375  10.074
48  1  3.489360689414801  6.04375  10.074
49  1  0.0  7.2524999999999995  0.0
50  1  2.791488551531841  7.2524999999999995  0.0
51  1  0.6978721378829601  8.46125  0.0
52  1  2.0936164136488804  8.46125  0.0
53  1  0.0  7.2524999999999995  3.358
54  1  1.3957442757659204  7.2524999999999995  3.358
55  1  2.0936164136488804  8.46125  3.358
56  1  3.489360689414801  8.46125  3.358
57  1  0.0  7.2524999999999995  6.716
58  1  2.791488551531841  7.2524999999999995  6.716
59  1  0.6978721378829601  8.46125  6.716
60  1  2.0936164136488804  8.46125  6.716
61  1  0.0  7.2524999999999995  10.074
62  1  1.3957442757659204  7.2524999999999995  10.074
63  1  2.0936164136488804  8.46125  10.074
64  1  3.489360689414801  8.46125  10.074
65  1  0.0  9.67  0.0
66  1  2.791488551531841  9.67  0.0
67  1  0.6978721378829601  10.87875  0.0
68  1  2.0936164136488804  10.87875  0.0
69  1  0.0  9.67  3.358
70  1  1.3957442757659204  9.67  3.358
71  1  2.0936164136488804  10.87875  3.358
72  1  3.489360689414801  10.87875  3.358
73  1  0.0  9.67  6.716
74  1  2.791488551531841  9.67  6.716
75  1  0.6978721378829601  10.87875  6.716
76  1  2.0936164136488804  10.87875  6.716
77  1  0.0  9.67  10.074
78  1  1.3957442757659204  9.67  10.074
79  1  2.0936164136488804  10.87875  10.074
80  1  3.489360689414801  10.87875  10.074
81  1  4.187232827297761  0.0  0.0
82  1  6.978721378829602  0.0  0.0
83  1  4.885104965180721  1.20875  0.0
84  1  6.280849240946641  1.20875  0.0
85  1  4.187232827297761  0.0  3.358
86  1  5.582977103063682  0.0  3.358
87  1  6.280849240946641  1.20875  3.358
88  1  7.676593516712561  1.20875  3.358
89  1  4.187232827297761  0.0  6.716
90  1  6.978721378829602  0.0  6.716
91  1  4.885104965180721  1.20875  6.716
92  1  6.280849240946641  1.20875  6.716
93  1  4.187232827297761  0.0  10.074
94  1  5.582977103063682  0.0  10.074
95  1  6.280849240946641  1.20875  10.074
96  1  7.676593516712561  1.20875  10.074
97  1  4.187232827297761  2.4175  0.0
98  1  6.978721378829602  2.4175  0.0
99  1  4.885104965180721  3.6262499999999998  0.0
100  1  6.280849240946641  3.6262499999999998  0.0
101  1  4.187232827297761  2.4175  3.358
102  1  5.582977103063682  2.4175  3.358
103  1  6.280849240946641  3.6262499999999998  3.358
104  1  7.676593516712561  3.6262499999999998  3.358
105  1  4.187232827297761  2.4175  6.716
106  1  6.978721378829602  2.4175  6.716
107  1  4.885104965180721  3.6262499999999998  6.716
108  1  6.280849240946641  3.6262499999999998  6.716
109  1  4.187232827297761  2.4175  10.074
110  1  5.582977103063682  2.4175  10.074
111  1  6.280849240946641  3.6262499999999998  10.074
112  1  7.676593516712561  3.6262499999999998  10.074
113  1  4.187232827297761  4.835  0.0
114  1  6.978721378829602  4.835  0.0
115  1  4.885104965180721  6.04375  0.0
116  1  6.280849240946641  6.04375  0.0
117  1  4.187232827297761  4.835  3.358
118  1  5.582977103063682  4.835  3.358
119  1  6.280849240946641  6.04375  3.358
120  1  7.676593516712561  6.04375  3.358
121  1  4.187232827297761  4.835  6.716
122  1  6.978721378829602  4.835  6.716
123  1  4.885104965180721  6.04375  6.716
124  1  6.280849240946641  6.04375  6.716
125  1  4.187232827297761  4.835  10.074
126  1  5.582977103063682  4.835  10.074
127  1  6.280849240946641  6.04375  10.074
128  1  7.676593516712561  6.04375  10.074
129  1  4.187232827297761  7.2524999999999995  0.0
130  1  6.978721378829602  7.2524999999999995  0.0
131  1  4.885104965180721  8.46125  0.0
132  1  6.280849240946641  8.46125  0.0
133  1  4.187232827297761  7.2524999999999995  3.358
134  1  5.582977103063682  7.2524999999999995  3.358
135  1  6.280849240946641  8.46125  3.358
136  1  7.676593516712561  8.46125  3.358
137  1  4.187232827297761  7.2524999999999995  6.716
138  1  6.978721378829602  7.2524999999999995  6.716
139  1  4.885104965180721  8.46125  6.716
140  1  6.280849240946641  8.46125  6.716
141  1  4.187232827297761  7.2524999999999995  10.074
142  1  5.582977103063682  7.2524999999999995  10.074
143  1  6.280849240946641  8.46125  10.074
144  1  7.676593516712561  8.46125  10.074
145  1  4.187232827297761  9.67  0.0
146  1  6.978721378829602  9.67  0.0
147  1  4.885104965180721  10.87875  0.0
