Lammps data file generated by lammps_gen_graphite_reaxff
# Graphite 3x5x2 Unit cells, with ab stacking.  a_param = 2.4334 , c_param = 3.2567
240 atoms

1 atom types # C

0.0 12.644317305414315 xlo xhi
0.0 12.166999999999998 ylo yhi
0.0 13.0268 zlo zhi

Masses

1 12.011

Atoms # charge

1  1  0  0.0  0.0  0.0
2  1  0  2.8098482900920705  0.0  0.0
3  1  0  0.7024620725230175  1.2167  0.0
4  1  0  2.1073862175690525  1.2167  0.0
5  1  0  0.0  0.0  3.2567
6  1  0  1.4049241450460352  0.0  3.2567
7  1  0  2.1073862175690525  1.2167  3.2567
8  1  0  3.5123103626150876  1.2167  3.2567
9  1  0  0.0  0.0  6.5134
10  1  0  2.8098482900920705  0.0  6.5134
11  1  0  0.7024620725230175  1.2167  6.5134
12  1  0  2.1073862175690525  1.2167  6.5134
13  1  0  0.0  0.0  9.7701
14  1  0  1.4049241450460352  0.0  9.7701
15  1  0  2.1073862175690525  1.2167  9.7701
16  1  0  3.5123103626150876  1.2167  9.7701
17  1  0  0.0  2.4334  0.0
18  1  0  2.8098482900920705  2.4334  0.0
19  1  0  0.7024620725230175  3.6500999999999997  0.0
20  1  0  2.1073862175690525  3.6500999999999997  0.0
21  1  0  0.0  2.4334  3.2567
22  1  0  1.4049241450460352  2.4334  3.2567
23  1  0  2.1073862175690525  3.6500999999999997  3.2567
24  1  0  3.5123103626150876  3.6500999999999997  3.2567
25  1  0  0.0  2.4334  6.5134
26  1  0  2.8098482900920705  2.4334  6.5134
27  1  0  0.7024620725230175  3.6500999999999997  6.5134
28  1  0  2.1073862175690525  3.6500999999999997  6.5134
29  1  0  0.0  2.4334  9.7701
30  1  0  1.4049241450460352  2.4334  9.7701
31  1  0  2.1073862175690525  3.6500999999999997  9.7701
32  1  0  3.5123103626150876  3.6500999999999997  9.7701
33  1  0  0.0  4.8668  0.0
34  1  0  2.8098482900920705  4.8668  0.0
35  1  0  0.7024620725230175  6.083499999999999  0.0
36  1  0  2.1073862175690525  6.083499999999999  0.0
37  1  0  0.0  4.8668  3.2567
38  1  0  1.4049241450460352  4.8668  3.2567
39  1  0  2.1073862175690525  6.083499999999999  3.2567
40  1  0  3.5123103626150876  6.083499999999999  3.2567
41  1  0  0.0  4.8668  6.5134
42  1  0  2.8098482900920705  4.8668  6.5134
43  1  0  0.7024620725230175  6.083499999999999  6.5134
44  1  0  2.1073862175690525  6.083499999999999  6.5134
45  1  0  0.0  4.8668  9.7701
46  1  0  1.4049241450460352  4.8668  9.7701
47  1  0  2.1073862175690525  6.083499999999999  9.7701
48  1  0  3.5123103626150876  6.083499999999999  9.7701
49  1  0  0.0  7.300199999999999  0.0
50  1  0  2.8098482900920705  7.300199999999999  0.0
51  1  0  0.7024620725230175  8.5169  0.0
52  1  0  2.1073862175690525  8.5169  0.0
53  1  0  0.0  7.300199999999999  3.2567
54  1  0  1.4049241450460352  7.300199999999999  3.2567
55  1  0  2.1073862175690525  8.5169  3.2567
56  1  0  3.5123103626150876  8.5169  3.2567
57  1  0  0.0  7.300199999999999  6.5134
58  1  0  2.8098482900920705  7.300199999999999  6.5134
59  1  0  0.7024620725230175  8.5169  6.5134
60  1  0  2.1073862175690525  8.5169  6.5134
61  1  0  0.0  7.300199999999999  9.7701
62  1  0  1.4049241450460352  7.300199999999999  9.7701
63  1  0  2.1073862175690525  8.5169  9.7701
64  1  0  3.5123103626150876  8.5169  9.7701
65  1  0  0.0  9.7336  0.0
66  1  0  2.8098482900920705  9.7336  0.0
67  1  0  0.7024620725230175  10.950299999999999  0.0
68  1  0  2.1073862175690525  10.950299999999999  0.0
69  1  0  0.0  9.7336  3.2567
70  1  0  1.4049241450460352  9.7336  3.2567
71  1  0  2.1073862175690525  10.950299999999999  3.2567
72  1  0  3.5123103626150876  10.950299999999999  3.2567
73  1  0  0.0  9.7336  6.5134
74  1  0  2.8098482900920705  9.7336  6.5134
75  1  0  0.7024620725230175  10.950299999999999  6.5134
76  1  0  2.1073862175690525  10.950299999999999  6.5134
77  1  0  0.0  9.7336  9.7701
78  1  0  1.4049241450460352  9.7336  9.7701
79  1  0  2.1073862175690525  10.950299999999999  9.7701
80  1  0  3.5123103626150876  10.950299999999999  9.7701
81  1  0  4.214772435138105  0.0  0.0
82  1  0  7.024620725230175  0.0  0.0
83  1  0  4.917234507661123  1.2167  0.0
84  1  0  6.322158652707158  1.2167  0.0
85  1  0  4.214772435138105  0.0  3.2567
86  1  0  5.61969658018414  0.0  3.2567
87  1  0  6.322158652707158  1.2167  3.2567
88  1  0  7.727082797753193  1.2167  3.2567
89  1  0  4.214772435138105  0.0  6.5134
90  1  0  7.024620725230175  0.0  6.5134
91  1  0  4.917234507661123  1.2167  6.5134
92  1  0  6.322158652707158  1.2167  6.5134
93  1  0  4.214772435138105  0.0  9.7701
94  1  0  5.61969658018414  0.0  9.7701
95  1  0  6.322158652707158  1.2167  9.7701
96  1  0  7.727082797753193  1.2167  9.7701
97  1  0  4.214772435138105  2.4334  0.0
98  1  0  7.024620725230175  2.4334  0.0
99  1  0  4.917234507661123  3.6500999999999997  0.0
100  1  0  6.322158652707158  3.6500999999999997  0.0
101  1  0  4.214772435138105  2.4334  3.2567
102  1  0  5.61969658018414  2.4334  3.2567
103  1  0  6.322158652707158  3.6500999999999997  3.2567
104  1  0  7.727082797753193  3.6500999999999997  3.2567
105  1  0  4.214772435138105  2.4334  6.5134
106  1  0  7.024620725230175  2.4334  6.5134
107  1  0  4.917234507661123  3.6500999999999997  6.5134
108  1  0  6.322158652707158  3.6500999999999997  6.5134
109  1  0  4.214772435138105  2.4334  9.7701
110  1  0  5.61969658018414  2.4334  9.7701
111  1  0  6.322158652707158  3.6500999999999997  9.7701
112  1  0  7.727082797753193  3.6500999999999997  9.7701
113  1  0  4.214772435138105  4.8668  0.0
114  1  0  7.024620725230175  4.8668  0.0
115  1  0  4.917234507661123  6.083499999999999  0.0
116  1  0  6.322158652707158  6.083499999999999  0.0
117  1  0  4.214772435138105  4.8668  3.2567
118  1  0  5.61969658018414  4.8668  3.2567
119  1  0  6.322158652707158  6.083499999999999  3.2567
120  1  0  7.727082797753193  6.083499999999999  3.2567
121  1  0  4.214772435138105  4.8668  6.5134
122  1  0  7.024620725230175  4.8668  6.5134
123  1  0  4.917234507661123  6.083499999999999  6.5134
124  1  0  6.322158652707158  6.083499999999999  6.5134
125  1  0  4.214772435138105  4.8668  9.7701
126  1  0  5.61969658018414  4.8668  9.7701
127  1  0  6.322158652707158  6.083499999999999  9.7701
128  1  0  7.727082797753193  6.083499999999999  9.7701
129  1  0  4.214772435138105  7.300199999999999  0.0
130  1  0  7.024620725230175  7.300199999999999  0.0
131  1  0  4.917234507661123  8.5169  0.0
132  1  0  6.322158652707158  8.5169  0.0
133  1  0  4.214772435138105  7.300199999999999  3.2567
134  1  0  5.61969658018414  7.300199999999999  3.2567
135  1  0  6.322158652707158  8.5169  3.2567
136  1  0  7.727082797753193  8.5169  3.2567
137  1  0  4.214772435138105  7.300199999999999  6.5134
138  1  0  7.024620725230175  7.300199999999999  6.5134
139  1  0  4.917234507661123  8.5169  6.5134
140  1  0  6.322158652707158  8.5169  6.5134
141  1  0  4.214772435138105  7.300199999999999  9.7701
142  1  0  5.61969658018414  7.300199999999999  9.7701
143  1  0  6.322158652707158  8.5169  9.7701
144  1  0  7.727082797753193  8.5169  9.7701
145  1  0  4.214772435138105  9.7336  0.0
